meter_id,meter_timestamp,meter_duration,meter_value,meter_type,meter_category
MTR-89540321,2024-07-02T23:35:00Z,30,6,Estimation,Periodic
MTR-15478092,2024-11-27T15:37:00Z,28,0,Company,Periodic
MTR-51064387,2024-11-27T15:37:00Z,28,9000,Company,Periodic
MTR-78659240,2024-11-27T15:38:00Z,28,45,Company,Periodic
MTR-36104729,2024-10-31T23:37:00Z,31,38,Estimation,Periodic
MTR-69254087,2024-10-01T14:59:00Z,33,33,Estimation,Periodic
MTR-93150264,2024-08-30T23:36:00Z,30,28,Estimation,Periodic
MTR-52837019,2024-08-01T23:46:00Z,31,29,Estimation,Periodic
MTR-76590812,2024-07-02T23:35:00Z,30,28,Estimation,Periodic
MTR-40821453,2024-11-27T15:38:00Z,28,7,Company,Periodic
MTR-29067154,2024-11-27T18:27:00Z,28,1511,Company,Periodic
MTR-67394825,2024-11-27T18:27:00Z,28,125,Company,Periodic
MTR-89742106,2024-11-27T18:25:00Z,28,8680,Company,Periodic
MTR-15098472,2024-11-27T19:11:00Z,28,15,Company,Periodic
MTR-59842310,2024-11-27T19:11:00Z,28,59,Company,Periodic
MTR-82017349,2024-11-27T19:11:00Z,28,5,Company,Periodic
MTR-38975614,2024-10-31T23:37:00Z,31,4,Estimation,Periodic
MTR-74250893,2024-10-01T14:59:00Z,33,5,Estimation,Periodic
MTR-91806725,2024-08-30T23:36:00Z,30,4,Estimation,Periodic
MTR-41360289,2024-08-01T23:46:00Z,31,5,Estimation,Periodic
MTR-27549068,2024-07-02T23:35:00Z,30,4,Estimation,Periodic
MTR-64897230,2024-11-27T19:12:00Z,28,33,Company,Periodic
MTR-86307514,2024-10-31T23:37:00Z,31,25,Estimation,Periodic
MTR-13475098,2024-10-01T14:59:00Z,33,17,Estimation,Periodic
MTR-50683219,2024-08-30T23:36:00Z,30,14,Estimation,Periodic
MTR-78946120,2024-08-01T23:46:00Z,31,14,Estimation,Periodic
MTR-36258071,2024-07-02T23:35:00Z,30,14,Estimation,Periodic
MTR-69704182,2024-11-27T18:22:00Z,28,253,Company,Periodic
MTR-94058731,2024-10-31T23:37:00Z,31,280,Estimation,Periodic
MTR-51876034,2024-10-01T14:59:00Z,33,299,Estimation,Periodic
MTR-77631520,2024-08-30T23:36:00Z,30,270,Estimation,Periodic
MTR-41276398,2024-08-01T23:46:00Z,31,281,Estimation,Periodic
MTR-29754081,2024-07-02T23:35:00Z,30,270,Estimation,Periodic
MTR-68057492,2024-11-27T18:22:00Z,28,28,Company,Periodic
MTR-89912347,2024-11-27T18:21:00Z,28,36,Company,Periodic
MTR-14670823,2024-11-27T18:21:00Z,28,572,Company,Periodic
MTR-59043281,2024-11-27T18:21:00Z,28,67,Company,Periodic
MTR-82349750,2024-11-27T16:50:00Z,28,53,Company,Periodic
MTR-37406012,2024-11-27T16:50:00Z,28,72,Company,Periodic
MTR-75194386,2024-11-27T16:50:00Z,28,28,Company,Periodic
MTR-90968421,2024-10-31T23:37:00Z,31,25,Estimation,Periodic
MTR-41502863,2024-10-01T14:59:00Z,33,22,Estimation,Periodic
MTR-27863059,2024-08-30T23:36:00Z,30,19,Estimation,Periodic
MTR-64375102,2024-08-01T23:46:00Z,31,20,Estimation,Periodic
MTR-85496037,2024-07-02T23:35:00Z,30,19,Estimation,Periodic
MTR-13275409,2024-11-27T16:49:00Z,28,12,Company,Periodic
MTR-50319624,2024-11-27T16:49:00Z,28,13,Company,Periodic
MTR-78145092,2024-11-27T16:48:00Z,28,39,Company,Periodic
MTR-36972084,2024-11-27T16:48:00Z,28,37,Company,Periodic
MTR-69450768,2024-11-27T16:48:00Z,28,130,Company,Periodic
MTR-93281475,2024-11-27T16:47:00Z,28,60,Company,Periodic
MTR-52390761,2024-11-27T16:47:00Z,28,10,Company,Periodic
MTR-76423589,2024-10-31T23:37:00Z,31,7,Estimation,Periodic
MTR-40967583,2024-10-01T14:59:00Z,33,5,Estimation,Periodic
MTR-28649130,2024-08-30T23:36:00Z,30,4,Estimation,Periodic
MTR-67725841,2024-08-01T23:46:00Z,31,3,Estimation,Periodic
MTR-89261037,2024-07-02T23:35:00Z,30,4,Estimation,Periodic
MTR-14097586,2024-11-27T16:47:00Z,28,7,Company,Periodic
MTR-59782041,2024-10-31T23:37:00Z,31,8,Estimation,Periodic
MTR-81795432,2024-10-01T14:59:00Z,33,8,Estimation,Periodic
MTR-38650729,2024-08-30T23:36:00Z,30,7,Estimation,Periodic
MTR-74802163,2024-08-01T23:46:00Z,31,8,Estimation,Periodic
MTR-91670385,2024-07-02T23:35:00Z,30,7,Estimation,Periodic
MTR-41098257,2024-11-27T16:47:00Z,28,62,Company,Periodic
MTR-27389154,2024-11-27T16:46:00Z,28,29,Company,Periodic
MTR-64672980,2024-11-27T16:46:00Z,28,44,Company,Periodic
MTR-86150234,2024-11-27T16:46:00Z,28,106,Company,Periodic
MTR-13682079,2024-11-27T16:45:00Z,28,20,Company,Periodic
MTR-51296438,2024-11-27T16:44:00Z,28,43,Company,Periodic
MTR-79045627,2024-11-27T16:45:00Z,28,31,Company,Periodic
MTR-36048719,2024-11-27T16:45:00Z,28,24,Company,Periodic
MTR-69985203,2024-11-27T16:44:00Z,28,101,Company,Periodic
MTR-94367018,2024-11-27T16:44:00Z,28,0,Company,Periodic
MTR-58192047,2024-11-27T16:43:00Z,28,74,Company,Periodic
MTR-74305821,2024-11-27T16:43:00Z,28,36,Company,Periodic
MTR-12679430,2024-11-27T19:17:00Z,28,40,Company,Periodic
MTR-90418375,2024-11-27T19:17:00Z,28,86,Company,Periodic
MTR-36852019,2024-11-27T19:18:00Z,28,20,Company,Periodic
MTR-67523941,2024-10-31T23:37:00Z,31,17,Estimation,Periodic
MTR-81249073,2024-10-01T14:59:00Z,33,14,Estimation,Periodic
MTR-25431908,2024-08-30T23:36:00Z,30,11,Estimation,Periodic
MTR-73951286,2024-08-01T23:46:00Z,31,13,Estimation,Periodic
MTR-90674812,2024-07-02T23:35:00Z,29,11,Estimation,Periodic
MTR-41825930,2024-11-27T19:18:00Z,28,31,Company,Periodic
MTR-53094768,2024-11-27T19:18:00Z,28,8,Company,Periodic
MTR-87260159,2024-10-31T23:37:00Z,31,4,Estimation,Periodic
MTR-34907512,2024-10-01T14:59:00Z,33,1,Estimation,Periodic
MTR-69812457,2024-08-30T23:36:00Z,30,1,Estimation,Periodic
MTR-92058143,2024-08-01T23:46:00Z,31,1,Estimation,Periodic
MTR-48571902,2024-07-02T23:35:00Z,29,1,Estimation,Periodic
MTR-25784619,2024-11-27T19:18:00Z,28,73,Company,Periodic
MTR-63492078,2024-11-27T19:16:00Z,28,117,Company,Periodic
MTR-87516340,2024-11-27T19:19:00Z,28,46,Company,Periodic
MTR-13968470,2024-10-31T23:37:00Z,31,28,Estimation,Periodic
MTR-52173084,2024-10-01T14:59:00Z,33,11,Estimation,Periodic
MTR-79468520,2024-08-30T23:36:00Z,30,7,Estimation,Periodic
MTR-36814297,2024-08-01T23:46:00Z,31,6,Estimation,Periodic
MTR-60291743,2024-07-02T23:35:00Z,29,8,Estimation,Periodic
MTR-94508721,2024-11-27T19:19:00Z,28,20,Company,Periodic
MTR-51846230,2024-11-27T19:20:00Z,28,78,Company,Periodic
MTR-78139564,2024-11-27T19:20:00Z,28,32,Company,Periodic
MTR-40257398,2024-11-27T19:21:00Z,28,111,Company,Periodic
MTR-26038145,2024-10-31T23:37:00Z,31,122,Estimation,Periodic
MTR-64927513,2024-10-01T14:59:00Z,33,130,Estimation,Periodic
MTR-82917406,2024-08-30T23:36:00Z,30,117,Estimation,Periodic
MTR-15784269,2024-08-01T23:46:00Z,31,122,Estimation,Periodic
MTR-59643027,2024-07-02T23:35:00Z,29,113,Estimation,Periodic
MTR-87326014,2024-11-27T19:22:00Z,28,40,Company,Periodic
MTR-34287950,2024-11-27T19:22:00Z,28,48,Company,Periodic
MTR-70415628,2024-11-27T19:23:00Z,28,21,Company,Periodic
MTR-92604731,2024-11-27T19:23:00Z,28,96,Company,Periodic
MTR-48206519,2024-11-27T19:25:00Z,28,152,Company,Periodic
MTR-27149380,2024-11-27T19:25:00Z,28,107,Company,Periodic
MTR-63870425,2024-11-27T19:25:00Z,28,31,Company,Periodic
MTR-85421960,2024-11-27T19:25:00Z,28,34,Company,Periodic
MTR-14389527,2024-11-27T19:25:00Z,28,20,Company,Periodic
MTR-51578246,2024-11-27T19:26:00Z,28,77,Company,Periodic
MTR-79840621,2024-10-31T23:37:00Z,31,46,Estimation,Periodic
MTR-36974015,2024-10-01T14:59:00Z,33,17,Estimation,Periodic
MTR-69058241,2024-08-30T23:36:00Z,30,10,Estimation,Periodic
MTR-93174058,2024-08-01T23:46:00Z,31,10,Estimation,Periodic
MTR-52798403,2024-07-02T23:35:00Z,29,12,Estimation,Periodic
MTR-76281045,2024-11-27T19:27:00Z,28,40,Company,Periodic
MTR-40982561,2024-11-27T19:27:00Z,28,11,Company,Periodic
MTR-28430567,2024-10-31T23:37:00Z,31,11,Estimation,Periodic
MTR-67541398,2024-10-01T14:59:00Z,33,12,Estimation,Periodic
MTR-89014725,2024-08-30T23:36:00Z,30,11,Estimation,Periodic
MTR-14750298,2024-11-27T19:27:00Z,28,62,Company,Periodic
MTR-50983621,2024-11-27T19:27:00Z,28,6,Company,Periodic
MTR-78492063,2024-10-31T23:37:00Z,31,6,Estimation,Periodic
MTR-34295107,2024-10-01T14:59:00Z,33,5,Estimation,Periodic
MTR-69817524,2024-08-30T23:36:00Z,30,4,Estimation,Periodic
MTR-90756284,2024-08-01T23:47:00Z,31,4,Estimation,Periodic
MTR-41608429,2024-07-02T23:35:00Z,29,4,Estimation,Periodic
MTR-25391740,2024-11-27T19:52:00Z,28,73,Company,Periodic
MTR-64153872,2024-11-27T19:52:00Z,28,33,Company,Periodic
MTR-82906154,2024-11-27T14:34:00Z,28,15,Company,Periodic
MTR-16258730,2024-11-27T14:34:00Z,28,17,Company,Periodic
MTR-52496087,2024-11-27T14:34:00Z,28,35,Company,Periodic
MTR-79321406,2024-11-27T14:33:00Z,28,149,Company,Periodic
MTR-37564089,2024-11-27T14:33:00Z,28,1,Company,Periodic
MTR-70482195,2024-11-27T14:30:00Z,28,193,Company,Periodic
MTR-94852031,2024-11-27T14:30:00Z,28,50,Company,Periodic
MTR-53768214,2024-11-27T14:28:00Z,28,1,Company,Periodic
MTR-76930182,2024-11-27T14:30:00Z,28,1,Company,Periodic
MTR-40159872,2024-11-27T14:27:00Z,28,57,Company,Periodic
MTR-29874630,2024-11-27T14:27:00Z,28,91,Company,Periodic
MTR-67952048,2024-11-27T14:26:00Z,30,35,Company,Periodic
MTR-89540321,2024-11-27T14:26:00Z,28,0,Company,Periodic
MTR-15478092,2024-10-31T23:37:00Z,31,0,Estimation,Periodic
MTR-51064387,2024-10-01T14:59:00Z,33,0,Estimation,Periodic
MTR-78659240,2024-08-30T23:36:00Z,30,0,Estimation,Periodic
MTR-36104729,2024-08-01T23:46:00Z,31,0,Estimation,Periodic
MTR-69254087,2024-07-02T23:35:00Z,29,0,Estimation,Periodic
MTR-93150264,2024-11-27T14:26:00Z,28,47,Company,Periodic
MTR-52837019,2024-11-27T14:19:00Z,28,278,Company,Periodic
MTR-76590812,2024-11-27T14:19:00Z,28,28,Company,Periodic
MTR-40821453,2024-10-31T23:37:00Z,31,29,Estimation,Periodic
MTR-29067154,2024-10-01T14:59:00Z,33,27,Estimation,Periodic
MTR-67394825,2024-08-30T23:36:00Z,30,25,Estimation,Periodic
MTR-89742106,2024-08-01T23:46:00Z,31,25,Estimation,Periodic
MTR-15098472,2024-07-02T23:35:00Z,29,24,Estimation,Periodic
MTR-59842310,2024-11-27T14:18:00Z,28,26,Company,Periodic
MTR-82017349,2024-10-31T23:37:00Z,31,20,Estimation,Periodic
MTR-38975614,2024-10-01T14:59:00Z,33,14,Estimation,Periodic
MTR-74250893,2024-08-30T23:36:00Z,30,12,Estimation,Periodic
MTR-91806725,2024-08-01T23:46:00Z,31,12,Estimation,Periodic
MTR-41360289,2024-07-02T23:35:00Z,29,12,Estimation,Periodic
MTR-27549068,2024-11-27T14:18:00Z,28,21,Company,Periodic
MTR-64897230,2024-11-27T14:42:00Z,58,138,Company,Periodic
MTR-86307514,2024-11-27T14:42:00Z,28,36,Company,Periodic
MTR-13475098,2024-11-27T14:41:00Z,28,60,Company,Periodic
MTR-50683219,2024-11-27T14:39:00Z,28,30,Company,Periodic
MTR-78946120,2024-10-31T23:37:00Z,31,23,Estimation,Periodic
MTR-36258071,2024-10-01T14:59:00Z,33,18,Estimation,Periodic
MTR-69704182,2024-08-30T23:36:00Z,30,15,Estimation,Periodic
MTR-94058731,2024-08-01T23:46:00Z,31,16,Estimation,Periodic
MTR-51876034,2024-07-02T23:35:00Z,29,15,Estimation,Periodic
MTR-77631520,2024-11-27T14:40:00Z,28,15,Company,Periodic
MTR-41276398,2024-11-27T14:38:00Z,28,46,Company,Periodic
MTR-29754081,2024-10-31T23:37:00Z,31,46,Estimation,Periodic
MTR-68057492,2024-10-01T14:59:00Z,33,46,Estimation,Periodic
MTR-89912347,2024-08-30T23:36:00Z,30,40,Estimation,Periodic
MTR-14670823,2024-08-01T23:46:00Z,31,42,Estimation,Periodic
MTR-59043281,2024-07-02T23:35:00Z,29,39,Estimation,Periodic
MTR-82349750,2024-11-27T14:38:00Z,28,51,Company,Periodic
MTR-37406012,2024-11-27T14:38:00Z,28,60,Company,Periodic
MTR-75194386,2024-11-27T14:38:00Z,28,10,Company,Periodic
MTR-90968421,2024-11-27T14:37:00Z,28,69,Company,Periodic
MTR-41502863,2024-11-27T14:37:00Z,28,54,Company,Periodic
MTR-27863059,2024-11-27T14:37:00Z,28,43,Company,Periodic
MTR-64375102,2024-11-27T14:37:00Z,28,94,Company,Periodic
MTR-85496037,2024-11-27T14:36:00Z,28,82,Company,Periodic
MTR-13275409,2024-11-27T14:36:00Z,28,10,Company,Periodic
MTR-50319624,2024-10-31T23:37:00Z,31,8,Estimation,Periodic
MTR-78145092,2024-10-01T14:59:00Z,33,6,Estimation,Periodic
MTR-36972084,2024-08-30T23:36:00Z,30,5,Estimation,Periodic
MTR-69450768,2024-11-27T14:36:00Z,28,18,Company,Periodic
MTR-93281475,2024-11-27T14:35:00Z,28,21,Company,Periodic
MTR-52390761,2024-10-31T23:37:00Z,31,22,Estimation,Periodic
MTR-76423589,2024-10-01T14:59:00Z,33,24,Estimation,Periodic
MTR-40967583,2024-08-30T23:36:00Z,30,22,Estimation,Periodic
MTR-28649130,2024-08-01T23:46:00Z,31,22,Estimation,Periodic
MTR-67725841,2024-07-02T23:35:00Z,29,21,Estimation,Periodic
MTR-89261037,2024-11-27T14:35:00Z,28,23,Company,Periodic
MTR-14097586,2024-11-27T14:31:00Z,28,5837,Company,Periodic
MTR-59782041,2024-11-27T14:32:00Z,28,5145,Company,Periodic
MTR-81795432,2024-11-27T16:31:00Z,28,56,Company,Periodic
MTR-38650729,2024-11-27T16:31:00Z,28,10,Company,Periodic
MTR-74802163,2024-10-31T23:37:00Z,31,11,Estimation,Periodic
MTR-91670385,2024-10-01T14:59:00Z,33,11,Estimation,Periodic
MTR-41098257,2024-08-30T23:36:00Z,30,10,Estimation,Periodic
MTR-27389154,2024-08-01T23:46:00Z,31,11,Estimation,Periodic
MTR-64672980,2024-07-02T23:35:00Z,30,10,Estimation,Periodic
MTR-86150234,2024-11-27T16:32:00Z,28,103,Company,Periodic
MTR-13682079,2024-11-27T16:32:00Z,28,36,Company,Periodic
MTR-51296438,2024-10-31T23:37:00Z,31,24,Estimation,Periodic
MTR-79045627,2024-10-01T14:59:00Z,33,14,Estimation,Periodic
MTR-36048719,2024-08-30T23:36:00Z,30,10,Estimation,Periodic
MTR-69985203,2024-08-01T23:46:00Z,31,11,Estimation,Periodic
MTR-94367018,2024-07-02T23:35:00Z,30,11,Estimation,Periodic
MTR-58192047,2024-11-27T16:32:00Z,28,72,Company,Periodic
MTR-74305821,2024-11-27T16:32:00Z,28,38,Company,Periodic
MTR-12679430,2024-10-31T23:37:00Z,31,31,Estimation,Periodic
MTR-90418375,2024-10-01T14:59:00Z,33,25,Estimation,Periodic
MTR-36852019,2024-08-30T23:36:00Z,30,21,Estimation,Periodic
MTR-67523941,2024-08-01T23:46:00Z,31,22,Estimation,Periodic
MTR-81249073,2024-07-02T23:35:00Z,30,22,Estimation,Periodic
MTR-25431908,2024-11-27T16:33:00Z,28,29,Company,Periodic
MTR-73951286,2024-11-27T16:33:00Z,28,87,Company,Periodic
MTR-90674812,2024-11-27T16:33:00Z,28,317,Company,Periodic
MTR-41825930,2024-11-27T16:34:00Z,28,37,Company,Periodic
MTR-53094768,2024-11-27T16:36:00Z,59,0,Company,Periodic
MTR-87260159,2024-11-27T16:35:00Z,28,60,Company,Periodic
MTR-34907512,2024-11-27T16:36:00Z,59,0,Company,Periodic
MTR-69812457,2024-11-27T16:36:00Z,28,15,Company,Periodic
MTR-92058143,2024-11-27T16:37:00Z,28,0,Company,Periodic
MTR-48571902,2024-11-27T16:37:00Z,28,77,Company,Periodic
MTR-25784619,2024-11-27T16:38:00Z,28,159,Company,Periodic
MTR-63492078,2024-11-27T16:39:00Z,28,53,Company,Periodic
MTR-87516340,2024-11-27T16:39:00Z,28,16,Company,Periodic
MTR-13968470,2024-11-27T16:39:00Z,59,9911,Company,Periodic
MTR-52173084,2024-11-27T16:40:00Z,59,107,Company,Periodic
MTR-79468520,2024-11-27T16:40:00Z,28,54,Company,Periodic
MTR-36814297,2024-11-27T16:42:00Z,28,9961,Company,Periodic
MTR-60291743,2024-11-27T16:42:00Z,28,44,Company,Periodic
MTR-94508721,2024-11-27T15:28:00Z,29,65,Company,Periodic
MTR-51846230,2024-11-27T15:34:00Z,29,13,Company,Periodic
MTR-78139564,2024-11-27T15:35:00Z,29,21,Company,Periodic
MTR-40257398,2024-11-27T15:35:00Z,29,57,Company,Periodic
MTR-26038145,2024-11-27T15:35:00Z,29,65,Company,Periodic
MTR-64927513,2024-11-27T15:36:00Z,29,58,Company,Periodic
MTR-82917406,2024-11-27T14:25:00Z,28,134,Company,Periodic
MTR-15784269,2024-11-27T14:25:00Z,28,74,Company,Periodic
MTR-59643027,2024-11-27T14:25:00Z,28,2,Company,Periodic
MTR-87326014,2024-11-27T14:24:00Z,28,25,Company,Periodic
MTR-34287950,2024-11-27T14:24:00Z,28,13,Company,Periodic
MTR-70415628,2024-10-31T23:37:00Z,31,9,Estimation,Periodic
MTR-92604731,2024-10-01T14:59:00Z,33,5,Estimation,Periodic
MTR-48206519,2024-08-30T23:36:00Z,30,5,Estimation,Periodic
MTR-27149380,2024-08-01T23:46:00Z,31,4,Estimation,Periodic
MTR-63870425,2024-07-02T23:35:00Z,29,4,Estimation,Periodic
MTR-85421960,2024-11-27T14:19:00Z,28,17,Company,Periodic
MTR-14389527,2024-10-31T23:37:00Z,31,13,Estimation,Periodic
MTR-51578246,2024-10-01T14:59:00Z,33,12,Estimation,Periodic
MTR-79840621,2024-08-30T23:36:00Z,30,9,Estimation,Periodic
MTR-36974015,2024-08-01T23:46:00Z,31,10,Estimation,Periodic
MTR-69058241,2024-07-02T23:35:00Z,29,9,Estimation,Periodic
MTR-93174058,2024-11-27T18:33:00Z,29,6,Company,Periodic
MTR-52798403,2024-11-27T18:33:00Z,29,121,Company,Periodic
MTR-76281045,2024-11-27T18:33:00Z,29,9680,Company,Periodic
MTR-40982561,2024-11-27T18:34:00Z,29,25,Company,Periodic
MTR-28430567,2024-11-27T18:34:00Z,29,59,Company,Periodic
MTR-67541398,2024-11-27T18:35:00Z,29,55,Company,Periodic
MTR-89014725,2024-11-27T18:35:00Z,29,9995,Company,Periodic
MTR-14750298,2024-11-27T18:35:00Z,29,26,Company,Periodic
MTR-50983621,2024-11-27T20:15:00Z,29,9991,Company,Periodic
MTR-78492063,2024-11-27T15:06:00Z,29,5789,Company,Periodic
MTR-34295107,2024-11-27T15:22:00Z,29,2182,Company,Periodic
MTR-69817524,2024-11-27T18:00:00Z,29,169,Company,Periodic
MTR-90756284,2024-11-27T17:51:00Z,29,105,Company,Periodic
MTR-41608429,2024-11-27T14:02:00Z,30,476,Company,Periodic
MTR-25391740,2024-11-27T13:55:00Z,30,342,Company,Periodic
MTR-64153872,2024-11-27T18:00:00Z,29,60,Company,Periodic
MTR-82906154,2024-10-30T23:43:00Z,31,39,Estimation,Periodic
MTR-16258730,2024-09-30T23:36:00Z,33,26,Estimation,Periodic
MTR-52496087,2024-08-29T23:34:00Z,30,20,Estimation,Periodic
MTR-79321406,2024-07-31T23:35:00Z,31,20,Estimation,Periodic
MTR-37564089,2024-11-27T18:09:00Z,29,8214,Company,Periodic
MTR-70482195,2024-11-27T18:10:00Z,29,6547,Company,Periodic
MTR-94852031,2024-11-27T18:08:00Z,29,8090,Company,Periodic
MTR-53768214,2024-11-27T16:32:00Z,28,234,Company,Periodic
MTR-76930182,2024-11-27T16:33:00Z,28,85,Company,Periodic
MTR-40159872,2024-11-27T16:10:00Z,28,74,Company,Periodic
MTR-29874630,2024-11-27T16:10:00Z,28,96,Company,Periodic
MTR-67952048,2024-11-27T16:09:00Z,28,0,Company,Periodic
MTR-89540321,2024-10-31T23:36:00Z,31,0,Estimation,Periodic
MTR-15478092,2024-10-01T14:59:00Z,33,0,Estimation,Periodic
MTR-51064387,2024-08-30T23:36:00Z,30,0,Estimation,Periodic
MTR-78659240,2024-08-01T23:46:00Z,31,0,Estimation,Periodic
MTR-36104729,2024-07-02T23:35:00Z,34,0,Estimation,Periodic
MTR-69254087,2024-11-27T16:09:00Z,28,65,Company,Periodic
MTR-93150264,2024-11-27T16:08:00Z,28,151,Company,Periodic
MTR-52837019,2024-11-27T16:07:00Z,28,182,Company,Periodic
MTR-76590812,2024-11-27T16:07:00Z,28,2211,Company,Periodic
MTR-40821453,2024-11-27T16:06:00Z,28,21,Company,Periodic
MTR-29067154,2024-10-31T23:36:00Z,31,23,Estimation,Periodic
MTR-67394825,2024-10-01T14:59:00Z,33,25,Estimation,Periodic
MTR-89742106,2024-08-30T23:36:00Z,30,22,Estimation,Periodic
MTR-15098472,2024-08-01T23:46:00Z,31,23,Estimation,Periodic
MTR-59842310,2024-07-02T23:35:00Z,12,9,Estimation,Periodic
MTR-82017349,2024-11-27T16:06:00Z,28,469,Company,Periodic
MTR-38975614,2024-11-27T16:05:00Z,28,238,Company,Periodic
MTR-74250893,2024-11-27T16:03:00Z,59,0,Company,Periodic
MTR-91806725,2024-11-27T16:03:00Z,28,106,Company,Periodic
MTR-41360289,2024-11-27T16:03:00Z,28,56,Company,Periodic
MTR-27549068,2024-10-31T23:36:00Z,31,36,Estimation,Periodic
MTR-64897230,2024-10-01T14:59:00Z,33,16,Estimation,Periodic
MTR-86307514,2024-08-30T23:36:00Z,30,11,Estimation,Periodic
MTR-13475098,2024-08-01T23:46:00Z,31,11,Estimation,Periodic
MTR-50683219,2024-07-02T23:35:00Z,5,1,Estimation,Periodic
MTR-78946120,2024-11-27T16:02:00Z,28,42,Company,Periodic
MTR-36258071,2024-11-27T16:02:00Z,28,9802,Company,Periodic
MTR-69704182,2024-11-27T16:02:00Z,28,119,Company,Periodic
MTR-94058731,2024-11-27T16:00:00Z,28,12,Company,Periodic
MTR-51876034,2024-11-27T16:00:00Z,28,58,Company,Periodic
MTR-77631520,2024-11-27T16:01:00Z,28,0,Company,Periodic
MTR-41276398,2024-11-27T16:01:00Z,28,0,Company,Periodic
MTR-29754081,2024-11-27T16:27:00Z,28,46,Company,Periodic
MTR-68057492,2024-10-31T23:36:00Z,31,44,Estimation,Periodic
MTR-89912347,2024-10-01T14:59:00Z,33,42,Estimation,Periodic
MTR-14670823,2024-08-30T23:36:00Z,30,37,Estimation,Periodic
MTR-59043281,2024-11-27T16:27:00Z,28,125,Company,Periodic
MTR-82349750,2024-11-27T15:53:00Z,28,94,Company,Periodic
MTR-37406012,2024-11-27T15:53:00Z,28,96,Company,Periodic
MTR-75194386,2024-11-27T15:54:00Z,28,44,Company,Periodic
MTR-90968421,2024-11-27T15:53:00Z,28,46,Company,Periodic
MTR-41502863,2024-11-27T15:54:00Z,28,17,Company,Periodic
MTR-27863059,2024-10-31T23:36:00Z,31,14,Estimation,Periodic
MTR-64375102,2024-10-01T14:59:00Z,33,13,Estimation,Periodic
MTR-85496037,2024-08-30T23:36:00Z,30,11,Estimation,Periodic
MTR-13275409,2024-08-01T23:46:00Z,31,12,Estimation,Periodic
MTR-50319624,2024-07-02T23:35:00Z,34,12,Estimation,Periodic
MTR-78145092,2024-11-27T15:54:00Z,28,44,Company,Periodic
MTR-36972084,2024-11-27T14:22:00Z,28,86,Company,Periodic
MTR-69450768,2024-11-27T14:19:00Z,28,42,Company,Periodic
MTR-93281475,2024-11-27T14:19:00Z,28,24,Company,Periodic
MTR-52390761,2024-10-31T23:36:00Z,31,22,Estimation,Periodic
MTR-76423589,2024-10-01T14:59:00Z,33,19,Estimation,Periodic
MTR-40967583,2024-08-30T23:36:00Z,30,17,Estimation,Periodic
MTR-28649130,2024-08-01T23:46:00Z,31,18,Estimation,Periodic
MTR-67725841,2024-07-02T23:35:00Z,34,19,Estimation,Periodic
MTR-89261037,2024-11-27T14:19:00Z,28,139,Company,Periodic
MTR-14097586,2024-11-27T14:17:00Z,28,37,Company,Periodic
MTR-59782041,2024-11-27T14:16:00Z,28,0,Company,Periodic
MTR-81795432,2024-11-27T14:16:00Z,28,23,Company,Periodic
MTR-38650729,2024-11-27T14:16:00Z,28,25,Company,Periodic
MTR-74802163,2024-11-27T14:16:00Z,28,146,Company,Periodic
MTR-91670385,2024-11-27T14:13:00Z,28,50,Company,Periodic
MTR-41098257,2024-10-31T23:36:00Z,31,41,Estimation,Periodic
MTR-27389154,2024-10-01T14:59:00Z,33,30,Estimation,Periodic
MTR-64672980,2024-08-30T23:35:00Z,30,26,Estimation,Periodic
MTR-86150234,2024-08-01T23:46:00Z,31,27,Estimation,Periodic
MTR-13682079,2024-07-02T23:34:00Z,30,26,Estimation,Periodic
MTR-51296438,2024-11-27T14:06:00Z,28,25,Company,Periodic
MTR-79045627,2024-11-27T14:06:00Z,28,130,Company,Periodic
MTR-36048719,2024-11-27T15:16:00Z,28,0,Company,Periodic
MTR-69985203,2024-11-27T18:38:00Z,29,320,Company,Periodic
MTR-94367018,2024-11-27T14:59:00Z,30,328,Company,Periodic
MTR-28649130,2024-11-25T20:40:00Z,32,94,Estimation,Periodic
MTR-67725841,2024-11-25T20:40:00Z,32,0,Estimation,Periodic
MTR-89261037,2024-11-25T20:40:00Z,32,113,Estimation,Periodic
MTR-14097586,2024-11-25T20:40:00Z,32,80,Estimation,Periodic
MTR-59782041,2024-11-25T20:40:00Z,32,82,Estimation,Periodic
MTR-81795432,2024-11-25T20:40:00Z,32,66,Estimation,Periodic
MTR-38650729,2024-11-25T20:40:00Z,32,76,Estimation,Periodic
MTR-74802163,2024-11-25T20:40:00Z,32,67,Estimation,Periodic
MTR-91670385,2024-11-25T20:40:00Z,32,50,Estimation,Periodic
MTR-41098257,2024-11-25T20:40:00Z,32,59,Estimation,Periodic
MTR-27389154,2024-11-25T20:40:00Z,32,26,Estimation,Periodic
MTR-64672980,2024-11-25T20:40:00Z,32,123,Estimation,Periodic
MTR-86150234,2024-11-25T20:40:00Z,32,91,Estimation,Periodic
MTR-13682079,2024-11-25T20:40:00Z,34,73,Estimation,Periodic
MTR-51296438,2024-11-25T20:40:00Z,34,112,Estimation,Periodic
MTR-79045627,2024-11-25T20:40:00Z,32,141,Estimation,Periodic
MTR-36048719,2024-11-25T20:40:00Z,34,69,Estimation,Periodic
MTR-69985203,2024-11-25T20:40:00Z,34,67,Estimation,Periodic
MTR-94367018,2024-11-25T20:40:00Z,32,97,Estimation,Periodic
